Word,Len,2:5,6:10,11:15,16:,SHA-512,
bubonic plague,14,0,0,1,0,8b34c27981e30d3783deb34e4ce3e51510a1d37f1815cfead342f758367a84418ddb3e9d8c1684b69b787d2da72b179e226360a571a3fafcdca861ea491eb0b6,
manuscript,10,0,1,0,0,4a8a00fbb6caf03b112bd1cd685ea679fc94e7d702a55f7b1cecfc0e6f22da0331387eb4410ea2cbf0b1b4016a779c32937db61a03e1678c889384727292e17f,
beloved,7,0,1,0,0,cb6a3a06cd506e3f8a0aad16d27f96be49f534c0842302234d609ea454c6fa3c546d489c95a0e5dc7beab4bae141b8f7cd8720c2d04783c1592bb1160c9e3eee,
molar,5,1,0,0,0,cf13c9df1781716ad1fd1b8f4a68d8e00da170276f2e8148bf47e5e7e5bc6b406b6c43a4fe5acc83372449fc45bd2050a12d31a554d93b4aae7f46d97ffc952d,
nucleus,7,0,1,0,0,617b79eb5e43549de841e0edc93bec58e9dfde4ac12b79c9f2e0ed0b13cf92259a5afedb3bff3fb12e0fb4c75400bd834bd039cc2348b7e4bc5d483d40d175b6,
yelp,4,1,0,0,0,a0ef00eac5d55a5c306bbaf939e2b57c4fc12e9022f5b14d2ad2a6c5985802e926bf918e5511cbc23df8ed6f0129d4b2769ddd3772e093539dcfd7935f5e079a,
warm front,10,0,1,0,0,cb73a963ed1bcc5cf24cb491848bfc88f4328f16002d80852902bd9673d3ced90c4c277d0699baa2259831f1a7a2ad35e91ac18cf7d1edd2155900ef310f2330,
cylindrical,11,0,0,1,0,de0b5d4c61cd68b7145bf517873772c3bf4c0f443335da4bca27a95845490a0ebdb129e4b63efe981b8f01cd5653734c4705bcaabd5add1c783d7f07a0543eb6,
misspell,8,0,1,0,0,7142892d7a1af547387ba133333cf217c632891a8c0344dc3f996b1c20732108d76316c1ef62869fc362b8767f51242375f4a1fb649b25e12244ae192f009e2a,
AR,2,1,0,0,0,06b907ea0a5fb36413a5fa00f86d3f13ba51eed819c1792873bc5f995b97764d2206443b0285a36aa7caff247ee059722df558cfd9f04cfc35108e6166495ea4,
hotbed,6,0,1,0,0,34db80b0b95fd7b005a995ba7aa50650be9de4c55c2cb14de5c93c19d8ed09d454074182b74ad9013db02c3f4c66360855ebfad68d54ff3aac1500685c97f56d,
cohort,6,0,1,0,0,e45a31db639f67d804386218ff74b542065ec281cc8938053fed193fba6da2cc8e368db45a2925ea2931331a9b885933f18c8e047ffd7b2c4a754c1ae4ebc0be,
easy chair,10,0,1,0,0,2a835083921e7dba857fcb37e682532db74c560f2670d30c7e6fc58e089107ebe0894cfd3a91aebf02fe5ad4ecb58ea351445a9c87bf55b082f1abd1e16d6687,
baptismal,9,0,1,0,0,3d0b04f4d04f5c3d61419eef5d5265085fd61d9a05fb230f6548485e3d8d21faaff50ff0bf4c791e22ba17d6ce3811c998db52dccb28a12c0074ae7579c9e46d,
heart,5,1,0,0,0,84df9d17405bbd9fb198c0211a6e18c181a83d6f9f777bfbc33f8f32071bb9043fb66693ffc8dde1a5e62efed332b6b744c06da8d65df14fca1595ecbc58ba96,
impermanent,11,0,0,1,0,c9199fe80f01939c73b0a51c30552e59b3b85c7eb88de41e2d904b19cb3411cc71fe22a3db49085ba0cb1ccf49042a813d8c7f90036c096256382fd80e7b9c3b,
wildlife,8,0,1,0,0,345cfde89cd7e4e4484b85d9bc4a9a9728f543c229a671ba076a3a97c350ac4701c32a51e82a6ab93a2454d29d76cb3e28d1594b2139096d307eb77f17c71cf5,
recessional,11,0,0,1,0,074724dcb207f8861996d677807ab80951dd74d8bc91c4244b793f395f4a4d0951b369300abc4244e1112c0fde555f342be8ec48b28f5741057a08927e84c16a,
incumbent,9,0,1,0,0,2f1981fe94be7bb5c516b8a1403292a834508989c119574fd4651cb7352cbdedbda80fd9b29cf47b74d101d284613bb40c0ac3dc63bcbf24747ea1e63c9c57e0,
binary,6,0,1,0,0,a663ef6ed517b78896a7f0b78d578e0d9a470a7c7cf344c9cb0dec06ae832d48aa08a7b121d4ef1dfacee50c9fef72c5ab4a39b0e6e2d18534cd009ab908b9b0,
YMCA,4,1,0,0,0,3ed403956245eebf2264fb1753da926f18368ff9fc5631abdf4d73e8351410280905c4226fcb55b326ee521085fc139b04fb66c890e745977f871741431c2b5f,
incorruptible,13,0,0,1,0,7be341ba7a029ceaad802dcb35c45d71d93ff3a3bc23971b134fff96ed919da43e1e9ae836c3dcff62e5918384284f4542e8394db9d82b92d3cb7012a2f15c9f,
disgusted,9,0,1,0,0,e5df003b1a5aca768d406cbd84373402cfd99ac0df9bafd05f67d4e7cb95e8e8a0fab10c95823040d7918e97ce054a6d3afb34fc49f957f472594bb4edc1e14d,
rhythmic,8,0,1,0,0,88fa42c7374b437271a0400beb039c4c661bc0125e9f8110ae1c5d6bea68f6a2eb1c046b60223db45f0f013c1cb5dff3cc05035c47e332cec300ab248c2b9156,
personable,10,0,1,0,0,6877484999b71aee2fb40189fec6f86b131a599dda3121d59897e7d006584690831a18163f43fd0f54ec4148fbd3a952edbb7b512cd347a3fdb6bb2a8de69345,
reciprocal,10,0,1,0,0,e5781a4d600a8229e16ae87d3d8b0c2577c23ddb659d737faf6f7eb51246e004e4f96fcc935ad7bc63ecc495c0525ac783f9eeea51b7dab0a59826920dbccab8,
carry,5,1,0,0,0,e5f30d1e1b48cafcf79a52423c4ad259a70345e83837e4d9cb4f638691a4478456b5a2f2607dd3150d1d98327a0cc54b4a12f0774e1ac4fc558fb8d9a1a249b3,
black-tie,9,0,1,0,0,d88dee40b5858af2141c2c1ce03ca76815dd9f8060cb9a73197fe3865a87177802f902e41e5ef30ed10fb7b5c737947f46de5748807dded343c919c56307eb7e,
ramify,6,0,1,0,0,c7948bf9e7549029390fdcc1436507ccd6a36a4ebb3ecc2f298fea3b32e6512a1705415e340c81ffeae5f2b388a744e59def53d1e30cb6c042705d806a0969a4,
porthole,8,0,1,0,0,98fc74e3c1d77900e0996d71838af0f59b88246f9480f5f15fa0d7c6ee48d86e4f3e1e092dcc625db36a9550cd85e85f6d34dc4d88def4d1356b0a193c2a203a,
percentage,10,0,1,0,0,02ab2c1edb69d3e6f14347bc781effd1dfc360b2fcb9b4ad89ec6b06af55f07aeda05fb11ae764ec7b0eac1d8c427680e2e96370d263037e8c78a94ab00b3eed,
cabin fever,11,0,0,1,0,6ce8dd3a4e7b851dbf90be33d7af21684265e6c84e82f809d73bce0b48f6923300d42f9b82ec13b2016c1cbe5fb76bb1cccc358fe68ee127cbe89cc9a5d967b3,
bile,4,1,0,0,0,73bd7c296dcb41ba105a42e5e38dd962a6ddbdae0917a6c509e486437ec70b98c58798734d79ab8960bbcfb3b7413e6fed139ead662b9b32618836ed35ba32a9,
hit-and-run,11,0,0,1,0,03ebadaf75a392f56dd0c0ac1fe0691db7dfc1d7026ed819bf22e638f5cfe695d0642d2b03f6aace783d0e892d6d763741e11615bbac2f78a19d22816f7b84dc,
homophobia,10,0,1,0,0,d5ef755a6229166de5cb32328ddfb8f3d970bf7e866197831f89bd5040b118717d0d026ad7fc318eb4bb7b89c5d47ebecf2fea76c33c7c660debd4afb8160812,
depiction,9,0,1,0,0,8de31f4a2fedf32954fdad1953bcab50650afbaa813cc3118b8ee1c227cb0b92be8a1983feebc7ee8fb8210a7c422291c96f7f6a39b9b5ebe3383f31f714335d,
reactivate,10,0,1,0,0,865f7c0157729911ffc9735e388ae3bb2e39f868fc9965aeefccc8f01fcc3fc9ba18a5eb673230bdf3675d9de163cd3c6048c48b70e6213e0f344be98c5ebd91,
pentameter,10,0,1,0,0,1a927eb0f1fbbdcb596425b49bf906b800cb778766df457d7ecb8e908a74dffe9f8163c158f04ba5a42a2224e16d5eb146a52638600b6eb681cb64988f59873b,
unimportant,11,0,0,1,0,101f6ce6b8e9b495ef2650288f54ef865e297fffd7d399e419663a770f292f950128c39c58f5c9a410f0f5d5e5c49e184faaff0daf279167e524a7b257073aff,
trusteeship,11,0,0,1,0,d4d6f4e689fec4b8d76903558998820a4369157521916d05bf1247efece3e35a2b050e6fdbd70137119bba9fc727ad279f57ffafea433a4117b5f23bfc793c68,
tanager,7,0,1,0,0,7fa8ab17464d8848c7a30256f39fc9d34792a9b4e2f335a5cf8252662d2cfc2ad3a16e4a5b662f1fc48f1eb91722396a3b0c4e02ac0de66b9cda982b7d542981,
furnace,7,0,1,0,0,1c3d97af0b7288324fb613ae8536c4efc0548c02005f1da5d8334fd747773076be3a2d671c0aa2c0cfee4d6896ed29472ac61e9a3a41d3d54fcd9d198296b900,
renaissance,11,0,0,1,0,d2207947d9c8749c082a0fddae8a0ebf8b16e8cc5f2f36708e5e5c4dc0b946390977f754015d77a9dd8cef563ded8d18714355e002a1493292bb819df4bdf9bb,
infuriating,11,0,0,1,0,b9b178630adaae36b54d31be3a78666dbee7ffe8c0ea8e3ae61107b6a59988c20efac808b8c1c3ebad77fa3415bf4eebabb67e6e837aa2d5d52bf69a2d17a982,
olden,5,1,0,0,0,cb4b00363fa4b13eab5c92694aea8511f84508ad141b1aede639b65dc461a3f8424a36bd59f3bb6ad4f55f8679b28d13f25098db025bcae0a024c4c09d63bbf7,
mom,3,1,0,0,0,fd563f9680f085adf150a702ba18c37f3e3b5c7cb90b749a4040918a5d9c6e2258fd8c21d64044b7048b1467a2302e2e3eda6407aa40f93a459f382be59a5d4f,
pooped,6,0,1,0,0,5a9f193ad8422264d7d497b439d7c498925666fe5dfc71f2c171b9b024f55cb93a7cc2f663444f86f990d86f47bc5cbae932bf7a68839e90b952639523536fd7,
carrot,6,0,1,0,0,ddc47bdaa42a461f9ede15c9a61696deba3226509b382ca2df8f8a0c3366110210e3aae9350df02c2871d2d82056408f4b1be2066f13a5e68bd5d515893eeb93,
itinerary,9,0,1,0,0,219e0c7989659ac75a73320d0e083b6200c929a166b6817c98bcdc85254e68e30ba2e05bdf0b6d9c2748d482111878d4db197661743010a949cb8f386d4f1922,
aboriginal,10,0,1,0,0,a1c8190a9570afc7c8eb57b2ca033c5fcfe4cbff7154c109cdcb3ebb609663050004044614a58560a94044aa463e8ad4114c34734e6dc48b96870a340729695a,
indisposition,13,0,0,1,0,87af0818b06a4c3f40cbfe6888bfb7e8f244bced11b743ea98624479ce4ad20b890f743be5b18c6c1b1369f7f4c641c86e0a944bcf5f0b01485a79b4da3f1cb6,
head,4,1,0,0,0,10c46c8a0c2151181bc9c147e18cc3da56048566309d4a24ed15e9b7f8cce7b52551b5ed3e421ddd101196309552c43684fe20c7c4eae047bf0cffffaa712163,
marchioness,11,0,0,1,0,f7ef9cc4852f0676805a1cf2b547d0ffed94d4a3aaf53c93970030f5440abcd93b49385813dabcb242dea2bf1e91541e5e0cd12ea84929c91fed9f76d06f1eed,
surrender,9,0,1,0,0,e537b1d1d021840635d6bb76c35fae6b67fb704684fecd2976fcf9c92eedbc67789c10f1ca703ff748e72d50fa02fbc7fa8c3ffdd80e6d67bba989a8a5a029b3,
aura,4,1,0,0,0,a375a8626113c75cba1a3feb85a90f1685dcea2027ca66e74c087a56fe6908be404c87d68f526be8487f7cd99c2d9354fe49033b08be161e2d380c97209ce13c,
polygraph,9,0,1,0,0,a10508f3ededbc86fd2ee63114dd27d27b3c1e137658d6f7ec3f2005e60a406c262a89eb3efc74c2044afb4359076550867f57a1b0ea250925a74ef3434b09a5,
lose,4,1,0,0,0,0dcbc034819b7216565f734248b21d23fcb57df1fb1403deab8ff865608b79a906f4da289628ebf9f4a0bed1288861f6b3cf0bbe8991b6f9b9f1858a57e1b3b4,
inclemency,10,0,1,0,0,77d65e7de670ce3a9ff5a9bb9573d4c9c4560b7599f931cea44ee76bf86c727cfadfda0ba5dfe101be8b13d9da9ad134b5b9008a87de2f36a2518f3a713fa016,
push-up,7,0,1,0,0,ebec60eec02b64a08010824722408a0f6e0d13fdeac25decd74a6b651b34b5de1c2d3a5070361f6beb6c3a98c9619557fc9e20bad5a69dbfa316412b8902bc1f,
harmonization,13,0,0,1,0,f119023acf3b1affbff0b2350ff542e6ed1e98bc87344fd3c236ed53177d0211e22ac5fd16819e860b421baefab59d5a4d3a4e172bb494969e5a427e783e4bff,
disagreement,12,0,0,1,0,3751b93709d79ca26092a1ebc9d539af4e5574e690bb5532ddfed9bc830d0a9ae6632f057819c1202972f30d907bbc4c81374db34acb52da88d0d9b0279efe1b,
irreplaceable,13,0,0,1,0,9e94d47e750f01ec7fd8887421c483b2f97b7d9dd5233a828375f2e2e6f383d726dd102ce0c2a39223c12ec0384a19560d6f78a1e659e841923bf2b3c5ff2fb7,
flirt,5,1,0,0,0,ea4b6709fdd06fda5a1fa4159a2bbb0a13f743dbf542eecbe634f0ccf7fde05de09a6a4a6e9da827f6cfdce83b9cf0070bcbc36adea719b731410d93914507d0,
Internet,8,0,1,0,0,40a15e32a4eb947f3fe914463f8001af5b556014c593aec4ca569a4c70c9aff1bc117c510054f00e0026adc619527b09c2bbfbfb4d22001a510bb912dc46e592,
brilliance,10,0,1,0,0,85a018dc1f91e0cfcb2d1faccc7e993e8807277293e7ae0c2745ad576d41aaa20eb8cdd1758db3a95a4076f9b53c91a1f0592521f98ecb6c91c7e1957f2cd8d2,
quiescent,9,0,1,0,0,a80215f2f863882f93ebe5427b8e36454386c83ead89496f80f474af404ad7e3cd4fe32a3104e965e4305cb6dd4288abde87bd002e097136b33545a0578ba78a,
intonation,10,0,1,0,0,82e718de031f4c866e30c2bf2be694f1944fbfb600b8484d52d74d2641bdeb76b46ddec2323cffee99d31388920d6848449b522d85b96d0daaee72df82092b75,
rearmament,10,0,1,0,0,a41ebcf6445cc960e24ceb311fda295768ab323fbacfc6ac4355bc31de72c0fb510454411018a4432e4806cd4e3b6190c99f5e16dcad75c43b6abaa628648fa1,
timeworn,8,0,1,0,0,d3abe9188340bac3814ae52fa38af81c9d595fa5fcc15eafe28fb1f59beb5e6e2fe4365af59dcd0e8ced738b769362f69f0b3fe4e7e6fcde3cbf3775f94e86b5,
Ukrainian,9,0,1,0,0,4485057fef715fbda1ca43e6836a28e288c1b5ed816d51ba3463b01d39e025ddcb8d2d4bc8bae2c3f5710e0a7e519ad0548b26c9be5d4a98ab7392c9ce963a2f,
Anglo-Saxon,11,0,0,1,0,6a0395364372bf4fb675f8807f77350e1c33d15735a38d3055e92fe227e46453a1bb5d4e8c25a09569922764baaf767e393cbc478e97765e3ed2d66ed10375aa,
VDT,3,1,0,0,0,64e425d7782d238174774e12b9c5ce87046b1fda6f10a86da99f231baa2830ae211cbe6d6c2000322069096e9f1209ac6e7be0d0a249063d572648883ef78156,
proportional,12,0,0,1,0,cf2c4e7e800fbc37c8abeee16c23c45a01bf4346a2cd1e00ad4c891d1739b23d38163178c47b80f06f281ecd489e1dc295e8bdc1b47d6d49e3f80f746d914ced,
incontinent,11,0,0,1,0,e1dff6dd920304ee32693dfdb0f5c9279f6d6429296b3b3db2fe4a8f54f83e2ace104713858cda824290c43ae8e5e933c19f8d6569712e3b2871d6e585d650dd,
knack,5,1,0,0,0,6035ee3f31060f41c2d29e03533e2b6a14292a532a53a9be8d129bf80f262862267823e8ef1096693d299126ae49a2601d2d94e4886a7abc9261e1b7e0c90397,
expensive,9,0,1,0,0,e3740bea4ee36028d18ef9fac742096ce387389c66bc8015bc17bac681c7197c1eed07ee6d61d58f010e9b89c2f9e0c730b1ecef19a56655dc3ad4102279a6d1,
booby prize,11,0,0,1,0,716b68585bd33042151d83bf499a154be6cf731f81da97c10ce7d134c239a81070bf08314805988a25b11e1b066f87f60aad634a18c7b9a07d83c10673e799e3,
orotund,7,0,1,0,0,e2575b1dec3f8066e97f274d2bf6a4a509ba59b34511e86272a898da838a3f2140c435bce2ebf65dece740249055f15e66dcd351053f64bb9bf626d31f37d1ea,
flighty,7,0,1,0,0,0fc057f977c559b662009101465cb767a169efea9c5f4261bb9f1a2824c2ac7dcfc0261736fd8f34d56e340615ece6f3b99db02108548f0637e126b1aec825ea,
beaten,6,0,1,0,0,5e4aa8cb1c1c8611a5a7f4c4399e2e8b356add4a27221fbe1624763a9be80a0775651bc2feb90e5b469abf2f36a963968ebfdc36cdf7cacaf9a1a5d41fc89fb7,
bindery,7,0,1,0,0,e36beeb0bd1a98593f0ccf4496497fdf5968687b9c38cb2da5dd8033352da50ed59a9d232c47a759ec1e51282bc54a5c96051243ca034fb8e057d2fe198f45bb,
operate,7,0,1,0,0,0b8f89739f65564945064c645bcdc5b971e32832f1573229ad7e32aae8ef67f0a8cf007d4a0a917eb1f613c2e68f8f880ba55fdf5e8ba97ac92a2ffecc760f96,
frame-up,8,0,1,0,0,7bf327df71b04eb130af1d842f939202c2e1ffe3effdd877541dcc6396fbe0eb2f0ce1c2dddbc97d7af35b11b6fc4392009e4030cb2544ad819f052294fbb6dd,
blab,4,1,0,0,0,3af48576eb7ffec81576add78974a6696b0e10149358429dd666d7926a3b5c1b342c464a6781ea0b0ac426951d6d1253914914a5644a9e5b8ef8752cc4edaef8,
nonrefillable,13,0,0,1,0,2023c9dffdaa389066980df8fe911aaa0fad6a7abc4c0a2c560740de60687acef0abcfeadb22b1773af2696b561727d34c7c14c104943dc067ad83496ec88014,
Valentine's Day,15,0,0,1,0,662ea7f047dea51beba2e978f709f39535edaeb500e0dac535b631455f9e696db4c3afcfcbaee283da45d9731bbefd846faad0d9a683a619cb61e2a53fd91f2d,
Pakistani,9,0,1,0,0,ab6ad318d9e712271d4eb772f1a94116e16a5b7a7a4095d4f192045acf4d3267837d664c7daed8ce03403aaa3fe630e017993895c2d46915c74c96a2e765105a,
bullion,7,0,1,0,0,a56b1e89f4901a51922b6a3ec737e21dea01034d6184532e6149fafd5c2f3f2a9d6c004276fa70f499341d3eeed7e8225e02ae8c1232496ec4ab0f377f58cb89,
texture,7,0,1,0,0,bcfb3c753e339202d4f2d3792eeee0e589fd016784d94b852a6d3c788966b3f1b8410732ca825fa7b1e126006ba850772bce98281400118dce04a936f508c1ba,
universal joint,15,0,0,1,0,e570ead4120d62381be2705ed15e050ab225ba5876b23a2d8bb00352ff79087fc852632a2db49657c0624a179f28dbc1cee29e45f37a3c8460f728533910a075,
removable,9,0,1,0,0,5d823e5b0f54a8186742a00a000d2e923410173ca58486fa8eb86c0908ff40d10c02cd80ecd939c70dfff99822b484f3d4c8a45d997b63577d3f7a2298ca0909,
subsume,7,0,1,0,0,382e61f440a3b640ef72861e5a64888566f3f3ad8c6ff001d391122d6012f0ee515c65692c93b032bfbaf53de4ee79d75245cba32cc756daa25e6c4248e14e6b,
furnishings,11,0,0,1,0,8306b3b3d48c217fc509176d49df2ccfae3d34f3a1a6f41930e738aae504ee492cc9d58d8c3200bdcb263546077d9a2df31135ddb39dd356a04c7fbfda7363a6,
arsonist,8,0,1,0,0,578bf946c8a9c55ec6ca2226fb29de536336a2ff5e9d6d8775e4b701a60e70c9b558e0b5aa581a3208e9dd111e7a8e7311eb899235aa0e3a404f126869cc09df,
peace,5,1,0,0,0,0598c279b277432b8e604ddcfefa7045cd8e4380ab03ca9d50513acc1d954468e2c8a649875514a9ad7841f436c4a8d408496d5ae4ddaaaea89d7e856d408af6,
disgusting,10,0,1,0,0,6c213ac04cf6de98e2aad3f25a94097928e52946af87a1cb54be98ae8d8cb814359fba2aa96644ff4b38684b40a1315df6a0e394244486208ab4782baa527244,
sorrowful,9,0,1,0,0,6235e065051d9ca500ae36930ff28a1ef7fa3a3df7338eacd07364d3a0711573f901c0a7accd0c3e38241339c9c44b08987eb5aad5fa45f4000b0b78ec6ffc90,
ineligible,10,0,1,0,0,c25838d6771dc31e913bcd4aadb55dee0396f90fe6704c526c10c886a042ce0e5e1824162c38357702c9e0fcf9091296a30e0eb34e7c370c4cc4a4d5fbcccb86,
leathery,8,0,1,0,0,b7bdb591ce78c8db48c1c2b4a88ce21dd6f918db4af1cbe506c26befd74f165f38194347720ab7052a59f9d6912d92a818961d905bc44ee364c25293e8719761,
loafer,6,0,1,0,0,6d382e93897b2d6667521d5d0e24133a028ee505ad0da3b171be698907817b7a9e342db4bb9613e6be7f2fa90a668536e2a25ae49fc2cebfee4f3b88cba41904,
to-and-fro,10,0,1,0,0,748d27b932e6215d83810a3885839d46c86d754d9814a7a20dfa7a56472894eac5c8f1c39eb7b445e27b06da0a196a0693737a7b4517b498417d00b48abd87d4,
diphtheria,10,0,1,0,0,645c060c8003e644ae984b968ffca89a9fe54e12fd8a1d6bd90b9fe0a18ae00c99d5c4eeb16bc5a93d9083e809a3dbd4c44e9f8f48ab5e6d230e08077b3b41cb,
badlands,8,0,1,0,0,62e915a19e87c269ddf7dad33ca19d6d69b258df3055201414d7c5aa586b9bfe9d715fe84c81acb7e18e25823672e58b8bef1a23a0a6626b8f1a98934cdf1c1a,
deter,5,1,0,0,0,d6493728e44997517015b35d12eabc32f3c1a5688a3c1babe853539b8933ca47853d1f6d4b1de6a35a81ea0d005c870a96c028f6a0738590c29f99cb83100f0f,
formula,7,0,1,0,0,29452678a9a2095ac4a33645d31873d7e114198c3cab09a1d2c4e43544eae29754c79b3dda633f154c66ec89a495da5dbe383744847a480faa7741014d62a5f7,
tore,4,1,0,0,0,86c2fad65e57428a8b124c6e602c444426ca1f1849881a3bd10c1f9908920bbce84df9277daaad43b4cc9786b69c508476a372e2d2900ce2bd0bbd9a9a7dfbd0,
parch,5,1,0,0,0,e682107394b6bc2834a0912f637fb910917577e33aaf9678df3069fce676b9bb5b10bd9fe88488008a99937ef897e0e65c330e70be3c8dacda8f77d4887dde34,
ally,4,1,0,0,0,58dfca5cee4dd65212d49208ab3d351d6f6426e71d1a013a7cce95a125a32ed67e47ef89cd840571c75df1fd8af6efe3a9c7a22169076a59ed08ea2093383e37,
moldy,5,1,0,0,0,38dffb86ad161f60f1b79ca96ef6bbfb120d0e3b6c2ca29e2ee46f19c7a90115d767ca1eba6c14ff4612c59a9f595354f494608c1c0774910722992ff82fa3b3,
glum,4,1,0,0,0,73e54ae88b8630465eda66c8be654414674af6c1c074084be6de8a79a696e1ff87fc77f33022f40997c7d26d65a5d5f1d6257c7e74c0dde17c785101fc1eb798,
gully,5,1,0,0,0,46e954d0a4704bbf3dd9456ea6b686f75be1fbd3a5b4feb9e5a7fc4db950c0bb6147d802c1cd9dd9834e7a440db17e6cd00aa49741b2177638a5196c0cb2c52a,
phone book,10,0,1,0,0,7974fc6028f8957497c9c9e0befc128d620f83463711b5064ee1b5d00e67ef83771a80f70528b854c154c94a5ce8bf2a29a3a5745a1b9d2274eab13d76170e66,
allover,7,0,1,0,0,3a2d40a02bbbbbe1efdc8a7109dc11479903bcbf026616b2ff718abbfc422b8f8bb1ad6ee7f87cdb96efe98c870a888b2288ea076b9ac757a7cdecf6fe5c6ea3,
bleary,6,0,1,0,0,d568fae99ba75072ba387219eda6edfb0a4e6f3b3c4cb4256bcdc7b950f6ea4a60d860b4334c1cdda5d8125fce06aed8519c7f593d5889d6a734089e1dc45884,
booby trap,10,0,1,0,0,0af99de302062ee339634983ea50e1a59c6a0de516d705ddfdb9e1ca643a9fb9e8626e5da487766493c3c77bd161d998041f73d6474c72b540874488e4b6f664,
version,7,0,1,0,0,d1cd9b5c27e7ef46a450192bcf8524bf01457301fb6469dc825f5ef623b7dfbe4aae83ad46e9f87b9c7781241bc20e66fdcd2b5d8af45c5d45454a726712d484,
spell,5,1,0,0,0,e50116fafcbd89fa61ff81e51e3d4f3c7b5e480dec28bbe2c82a4114f402102639a832077ae3d60586b72b5a06797725949d4ecc6c71f0270d8e7087935a436f,
placate,7,0,1,0,0,dfbcf365272fd7c9264496e04bb2aeae1cc24306953f78bd5c3fa61e8997fb25e871ec31a016a9910cd3eb72098944a7eae72da771fec396a7e425d39c9f1f06,
azimuth,7,0,1,0,0,2ea1e6d4c890c378623fef257f9d8020a195c8aaa65d8865a9d12771ff26d9b9fd21eeb93130886712cbfaa274ddf3e073d2854a61ccde2f3da26ac971a604ee,
hype,4,1,0,0,0,1ad6f5bcd8b52c9b1fff74163ea614663a8a1ff0443c6076ab66632426a3450a30ca93838f0e1a0cfa3e2c2c6e446d543798183eceacca469a676a0f95d85f91,
TM,2,1,0,0,0,4014d2b84675270c1556e6e32061b00bb209f2649fa6182adb30147b0d0a6b31ed06e09c92e07ae906051ed5e38a2200a9b844c28618adcaeca5eaed2396e833,
adamant,7,0,1,0,0,435c7f3f5d350d3b48a625040522805cdfdc60c1d6edc347118d5a62f48c35fc3cfbcd2fd9a5997c3e915277823da453332bba512554c58a8d97ce68e83d0ed9,
vacation,8,0,1,0,0,0a30d41e945ff3e18b16e345ee5b267cb00b1b9f649a00f2ae36d61b85a46d4f31f280839523470409b6804c4c16e10e01f3ab3fe73bbaceb643ec64c86c2c9d,
stooge,6,0,1,0,0,0694304a486649da21a46eb66f10ad4e6ca87a0d8bd12344a5948390862a96ccdfb8404a8b25f2fc6d123638c09820e3478e07a747e1206f74d17fb7405a4f48,
tenth,5,1,0,0,0,ec6231fc3f3ebf52f0395fc6b7c907596d55e36f35d27e2d010a9f58ec08865774815d8344620d2e7cc7054f69c2c6871253c359f6eb1ebeae3b9545e472a757,
daffodil,8,0,1,0,0,a61790d5a88770468f977d7a73efb4426b993c975c59726e9cf193195b6066d4f8509d1d70e0ee86e0869bfc93fbfba857dc84c85730d6f8707c12438feae4fe,
infamy,6,0,1,0,0,8bbfbc6031eca462c96d4c07498fa9641f62c3c7e85c3cfebdf8f18d18d2044f4563b189d118c548b7bc70d9cd59341063a2947c62f1619acc86b05874076707,
staphylococcus,14,0,0,1,0,304dd67423da9e94a03f8616440471cca3334bf416909ac8a73b73de910316ec14efb5c286fd068ceeee81355cf3fc1e5e239396b378e73192b336803b675987,
faultfinding,12,0,0,1,0,9054290e4c43abf54da82f73ff6effcce3d5646f73afe278fd64660d3986e9b5387659f4f50f3c6f65cfacdc386bd5044508afc5e963b58dd376e1bae5f60bd0,
dillydally,10,0,1,0,0,d1ebe17ba6dbb637ba0d2dddc366b0593d3bd350d44367e75dcd3882374f4e43bb1864b3d358a38c45f320a1c68051cb0e6825c14e3f7b819383acad25fb2ef0,
standardization,15,0,0,1,0,b4dc8dc67326e3b55627022135d9aedfa8777978f7b5d0707160e1abf84c9aa71c922ba3fdd71a390f971253f7cf47719be7f07699f989479835b46d3b5e88c8,
muddle-headed,13,0,0,1,0,6fd0a3562eb3ba51e538bf26ee7c4800029dbf1f7f9ee44ff31103a91cd853616860735ab9696989dfb08523c468d98ba83b25134646735c897bc1c76500be1c,
Norwegian,9,0,1,0,0,916c479c9b82f65d3bcc1b7189259933f35a7c444807749a8c6e7552428e6014b388fca549656553b1a68508ae3629de2201d65daeaf1b6acd59874eae1f1012,
damage,6,0,1,0,0,5b89ab390588a08162715db5ccc24703c773e1530799901c0906bbaf0b58b0ac78b72dbf33004bb77b81359be5e4e0c17ffc8bb6a0a894d083f90afb03236eeb,
ecclesiastical,14,0,0,1,0,6743d3fafad4b9a30eb6f6876e6cdfb1b11946717850b020e45e1cde4336bc19a443df5d6ace4ac97ee8ca8157df6c0c7fca3719ce6fce56004aacf1aee39228,
filet mignon,12,0,0,1,0,61f3c32c6cb517fb12d59e1b924c76989c9706983e1d3a2631e1d5e9af5b1917a823e8e2b836fd0faf81424512ef908c6c548cf925c8d2a736c18e3b73b08384,
particle,8,0,1,0,0,ff2d4f6a54a1451b8df43d678584ed68517be8bb560b1d4206e88fe0109ce3b2d2f7fdffd624b70322025641098b64822da90942a33cc18db9a90962155aac98,
sailboat,8,0,1,0,0,2624d5fee80380b80d3e46458c133c2008ae6cb9d52453f5c28d90a072306b1ef8a0a452ff934412c1f383d9dfae0dc4bef391fbb0ab4210704411c7cc167b2c,
flask,5,1,0,0,0,cf4986e72de890ad6e2b5ab2e6a25bc12bcf6beaf37099d4a7b215e2ac94632e7bcfcf5b8e42e104d4d842cbff3f725d0aaa47ea36b222a75784cb20363305ea,
